user_id,group,segment,converted,latency_ms,time_on_page_sec
2051,treatment,desktop,0,236.74,47.23
6283,treatment,desktop,0,201.46,85.84
17271,treatment,mobile,0,193.91,48.17
5812,treatment,desktop,0,194.03,46.42
13698,control,mobile,0,192.52,29.35
13284,control,mobile,0,213.39,48.31
10161,control,mobile,0,163.96,33.03
6745,treatment,desktop,0,280.66,53.72
15290,treatment,mobile,0,231.6,25.56
5228,treatment,desktop,0,236.61,105.28
7246,treatment,desktop,1,213.39,41.43
13782,control,mobile,0,237.77,14.92
4556,treatment,desktop,0,250.62,85.52
214,control,desktop,0,221.85,110.81
11935,control,mobile,0,270.62,51.31
1496,treatment,desktop,0,148.09,41.21
17265,treatment,mobile,0,201.53,144.09
8753,control,mobile,0,216.85,87.8
17690,control,tablet,0,217.85,34.7
12941,control,mobile,0,197.52,197.18
19693,treatment,tablet,0,192.67,112.53
1774,treatment,desktop,0,201.4,50.59
3504,treatment,desktop,0,196.29,51.12
19821,treatment,tablet,0,181.54,190.27
13974,control,mobile,0,174.83,88.41
18746,control,tablet,0,225.47,38.39
10839,control,mobile,0,200.09,96.86
19276,treatment,tablet,0,197.62,67.95
13084,control,mobile,0,288.84,18.48
18331,control,tablet,0,201.51,39.38
6575,treatment,desktop,0,250.34,29.33
7166,treatment,desktop,0,181.86,84.48
1727,treatment,desktop,0,298.78,44.61
19884,treatment,tablet,0,187.95,68.13
824,control,desktop,0,192.54,37.42
2165,treatment,desktop,0,200.28,31.3
14347,control,mobile,0,257.58,46.44
2877,treatment,desktop,0,239.22,43.73
13270,control,mobile,0,230.73,101.78
6135,treatment,desktop,0,172.55,134.67
17766,control,tablet,0,214.58,58.14
8027,treatment,desktop,1,223.54,69.89
9777,control,mobile,0,206.35,26.26
1566,treatment,desktop,0,245.67,42.64
3,control,desktop,0,162.0,43.4
12992,control,mobile,0,209.93,45.63
5804,treatment,desktop,0,179.78,71.31
18152,control,tablet,0,239.05,53.33
18959,control,tablet,0,174.98,114.46
10982,control,mobile,0,234.32,84.12
8887,control,mobile,0,267.8,38.8
12307,control,mobile,0,211.62,39.34
3905,treatment,desktop,0,182.53,51.95
15844,treatment,mobile,0,149.02,40.54
99,control,desktop,0,193.69,54.29
2832,treatment,desktop,0,210.61,29.71
3874,treatment,desktop,0,237.35,47.21
15761,treatment,mobile,0,211.59,91.1
5379,treatment,desktop,0,187.24,28.89
16876,treatment,mobile,0,257.8,44.21
12632,control,mobile,0,218.14,46.04
8207,control,mobile,0,254.26,59.33
4468,treatment,desktop,0,193.75,58.06
15459,treatment,mobile,0,247.8,16.24
4801,treatment,desktop,0,207.75,13.93
19119,treatment,tablet,0,143.3,63.18
13298,control,mobile,0,213.85,73.26
5914,treatment,desktop,0,176.13,18.47
9181,control,mobile,0,235.62,97.57
13844,control,mobile,0,212.76,46.16
3121,treatment,desktop,0,243.35,61.03
9773,control,mobile,0,231.63,93.1
13622,control,mobile,0,187.9,70.48
19487,treatment,tablet,0,263.62,75.81
8603,control,mobile,0,213.73,51.14
7476,treatment,desktop,0,239.35,28.77
5857,treatment,desktop,0,203.89,58.32
18641,control,tablet,0,212.89,35.2
497,control,desktop,0,244.63,83.71
7871,treatment,desktop,0,223.81,35.54
3598,treatment,desktop,0,246.9,30.38
17135,treatment,mobile,0,227.46,72.9
2041,treatment,desktop,0,215.13,25.25
12320,control,mobile,1,290.66,64.05
6778,treatment,desktop,0,230.34,42.77
2026,treatment,desktop,1,225.46,58.41
5573,treatment,desktop,0,149.83,31.36
19515,treatment,tablet,0,249.4,107.69
14834,control,mobile,0,212.37,81.52
3732,treatment,desktop,1,222.79,48.33
4824,treatment,desktop,0,222.18,116.22
9124,control,mobile,0,191.49,71.82
15729,treatment,mobile,0,231.88,140.53
16728,treatment,mobile,0,286.65,53.54
3377,treatment,desktop,1,290.28,77.71
8643,control,mobile,0,212.9,28.25
18200,control,tablet,0,236.65,44.35
14527,control,mobile,0,207.27,62.36
15079,control,mobile,0,302.34,35.89
17413,treatment,mobile,0,242.84,30.38
11468,control,mobile,0,170.61,43.12
13044,control,mobile,0,228.76,71.26
13115,control,mobile,0,208.19,48.74
11879,control,mobile,1,193.38,62.58
7020,treatment,desktop,0,186.56,36.37
18533,control,tablet,0,232.41,33.09
9365,control,mobile,0,184.22,75.98
16923,treatment,mobile,0,274.28,57.15
14598,control,mobile,0,225.77,52.53
3270,treatment,desktop,0,280.38,52.35
1724,treatment,desktop,0,256.46,43.63
5451,treatment,desktop,1,182.9,38.67
10171,control,mobile,0,234.56,36.22
11506,control,mobile,0,217.63,47.19
8999,control,mobile,0,168.26,38.62
1898,treatment,desktop,1,264.11,45.96
3828,treatment,desktop,0,243.58,90.5
3871,treatment,desktop,1,236.17,41.92
19883,treatment,tablet,0,210.42,36.66
15789,treatment,mobile,0,203.4,46.01
2833,treatment,desktop,0,280.35,25.23
16715,treatment,mobile,0,208.25,76.94
9906,control,mobile,0,216.64,54.87
6898,treatment,desktop,0,209.4,68.14
13305,control,mobile,0,267.07,89.25
1459,treatment,desktop,0,188.64,42.38
10306,control,mobile,0,224.18,43.83
9079,control,mobile,0,236.6,53.22
19555,treatment,tablet,0,255.95,38.89
18257,control,tablet,0,203.22,28.9
15961,treatment,mobile,0,211.59,27.17
17399,treatment,mobile,0,206.8,70.16
16586,treatment,mobile,0,229.27,50.76
7580,treatment,desktop,0,243.41,32.42
14180,control,mobile,0,266.88,61.3
2106,treatment,desktop,0,241.37,72.58
18572,control,tablet,0,197.19,73.51
771,control,desktop,0,251.28,38.8
11255,control,mobile,0,238.83,39.34
9521,control,mobile,0,240.04,151.14
4213,treatment,desktop,0,187.29,81.88
6100,treatment,desktop,0,236.35,26.1
9248,control,mobile,0,229.51,63.53
19035,treatment,tablet,0,201.02,52.93
6342,treatment,desktop,0,142.81,48.26
11011,control,mobile,0,213.06,35.95
19462,treatment,tablet,0,227.56,26.27
1286,treatment,desktop,0,244.8,46.51
8790,control,mobile,0,232.93,89.31
2510,treatment,desktop,0,224.9,38.55
9219,control,mobile,0,231.02,117.22
4439,treatment,desktop,0,140.01,46.11
926,control,desktop,0,190.96,157.76
18778,control,tablet,0,233.85,70.45
7789,treatment,desktop,0,209.78,65.28
176,control,desktop,1,240.9,37.08
3038,treatment,desktop,0,271.98,24.24
18620,control,tablet,1,198.12,38.14
3424,treatment,desktop,0,214.02,24.27
344,control,desktop,0,217.22,36.2
16888,treatment,mobile,0,206.63,42.6
6414,treatment,desktop,0,234.44,50.31
15672,treatment,mobile,0,211.26,84.13
14782,control,mobile,0,186.05,52.3
5342,treatment,desktop,1,178.33,67.74
7466,treatment,desktop,1,196.25,62.44
10396,control,mobile,0,249.12,29.64
9337,control,mobile,0,221.71,15.11
12165,control,mobile,0,212.48,41.3
17174,treatment,mobile,0,212.75,78.19
2575,treatment,desktop,1,201.95,63.05
8131,treatment,desktop,0,257.44,57.67
14186,control,mobile,0,219.28,31.17
3480,treatment,desktop,0,195.63,110.93
1646,treatment,desktop,0,209.94,46.84
2070,treatment,desktop,1,161.56,44.82
14422,control,mobile,0,203.15,79.65
11215,control,mobile,0,211.75,36.49
5999,treatment,desktop,0,256.98,47.05
14663,control,mobile,1,184.68,64.78
10802,control,mobile,0,256.51,80.22
7126,treatment,desktop,0,208.74,46.8
17297,treatment,mobile,0,257.42,28.65
12227,control,mobile,0,191.92,36.06
8316,control,mobile,0,217.96,16.63
4865,treatment,desktop,0,160.01,48.58
950,control,desktop,0,188.73,55.47
15781,treatment,mobile,0,247.91,30.48
16711,treatment,mobile,0,219.86,38.95
13989,control,mobile,0,231.58,14.2
935,control,desktop,0,205.25,35.02
13491,control,mobile,0,208.64,50.5
3473,treatment,desktop,0,199.71,165.6
13702,control,mobile,0,269.58,34.95
4418,treatment,desktop,1,208.54,38.98
4977,treatment,desktop,0,201.07,27.42
2525,treatment,desktop,0,253.87,65.92
1252,treatment,desktop,0,189.33,33.69
17722,control,tablet,0,149.66,43.74
16323,treatment,mobile,0,250.33,82.13
9525,control,mobile,0,268.54,27.33
7110,treatment,desktop,0,231.53,46.28
6862,treatment,desktop,1,280.53,64.04
12255,control,mobile,0,250.13,70.62
19975,treatment,tablet,0,202.75,49.81
14692,control,mobile,0,192.13,59.53
2660,treatment,desktop,0,174.22,80.19
6827,treatment,desktop,1,257.55,61.91
2028,treatment,desktop,0,232.55,46.95
10731,control,mobile,0,238.52,152.74
16880,treatment,mobile,0,265.08,54.99
4348,treatment,desktop,0,211.68,27.12
10153,control,mobile,0,185.97,128.44
4435,treatment,desktop,0,312.78,37.86
14419,control,mobile,0,221.83,85.97
15487,treatment,mobile,0,203.73,41.78
8685,control,mobile,0,241.81,57.7
8181,treatment,desktop,0,209.21,44.65
6974,treatment,desktop,0,220.19,19.17
163,control,desktop,0,220.73,78.56
4752,treatment,desktop,0,207.14,67.31
12683,control,mobile,0,255.24,69.73
8625,control,mobile,0,226.84,59.14
1768,treatment,desktop,0,245.16,65.6
8000,treatment,desktop,0,254.7,72.25
6869,treatment,desktop,0,243.2,39.83
17573,control,tablet,0,249.87,26.29
5237,treatment,desktop,0,247.53,22.78
10673,control,mobile,0,237.06,65.46
4100,treatment,desktop,0,200.0,30.48
651,control,desktop,0,188.51,49.24
4284,treatment,desktop,0,220.85,132.59
6591,treatment,desktop,1,237.11,51.39
9032,control,mobile,0,227.29,48.81
17031,treatment,mobile,0,258.22,41.61
17821,control,tablet,0,226.96,74.54
19669,treatment,tablet,0,208.42,26.73
9605,control,mobile,0,166.89,57.08
10134,control,mobile,0,179.53,47.73
1336,treatment,desktop,1,275.02,50.96
19606,treatment,tablet,0,248.37,93.46
2598,treatment,desktop,0,232.37,104.05
10414,control,mobile,1,272.84,32.99
3248,treatment,desktop,0,264.43,21.62
2193,treatment,desktop,0,156.66,60.76
5904,treatment,desktop,0,194.77,27.14
10276,control,mobile,0,213.28,96.78
6316,treatment,desktop,1,184.22,33.83
11338,control,mobile,0,251.87,28.84
16330,treatment,mobile,0,216.89,44.25
5238,treatment,desktop,0,258.95,32.14
10970,control,mobile,0,208.28,40.27
12425,control,mobile,0,248.28,115.42
2820,treatment,desktop,0,220.08,46.55
381,control,desktop,0,176.67,36.76
228,control,desktop,0,206.92,42.63
10431,control,mobile,0,252.3,34.67
19399,treatment,tablet,0,225.09,46.4
11037,control,mobile,0,223.9,39.12
12576,control,mobile,0,255.4,38.61
119,control,desktop,0,179.79,50.17
14774,control,mobile,0,271.04,78.7
868,control,desktop,0,252.6,57.57
8206,control,mobile,0,189.47,63.87
11926,control,mobile,0,237.03,79.7
14949,control,mobile,0,184.99,52.51
10515,control,mobile,0,182.98,44.03
10443,control,mobile,0,282.71,52.24
678,control,desktop,0,262.55,16.27
16529,treatment,mobile,0,276.42,39.99
15126,treatment,mobile,0,235.14,51.6
4708,treatment,desktop,1,247.69,73.05
9522,control,mobile,0,237.77,84.03
18764,control,tablet,0,261.34,45.58
645,control,desktop,0,227.66,45.87
18737,control,tablet,0,201.16,72.28
12565,control,mobile,0,231.7,39.78
5552,treatment,desktop,1,140.38,31.67
9373,control,mobile,0,230.43,50.17
16349,treatment,mobile,0,209.7,63.2
17105,treatment,mobile,0,269.98,27.58
5343,treatment,desktop,0,163.17,60.89
16483,treatment,mobile,0,256.49,39.46
13931,control,mobile,0,202.56,40.58
16440,treatment,mobile,0,167.32,27.75
9164,control,mobile,0,208.5,33.72
12212,control,mobile,0,250.76,40.46
12940,control,mobile,0,235.1,89.53
18720,control,tablet,0,164.72,22.41
12121,control,mobile,0,261.26,24.45
837,control,desktop,0,224.27,27.78
5401,treatment,desktop,0,195.46,40.7
2269,treatment,desktop,1,222.99,43.09
9340,control,mobile,0,184.43,43.08
4434,treatment,desktop,0,220.58,57.67
19016,treatment,tablet,0,241.42,37.8
48,control,desktop,0,213.74,36.21
9876,control,mobile,0,281.56,16.1
9087,control,mobile,0,181.74,18.68
18666,control,tablet,0,211.62,112.1
4707,treatment,desktop,0,187.33,63.9
7510,treatment,desktop,0,150.03,44.5
226,control,desktop,0,237.15,53.99
12010,control,mobile,0,221.24,78.97
2643,treatment,desktop,0,186.42,26.26
3970,treatment,desktop,0,205.46,84.12
275,control,desktop,0,171.11,72.39
9642,control,mobile,0,181.19,39.77
7320,treatment,desktop,0,201.65,76.93
17779,control,tablet,0,260.68,92.22
14191,control,mobile,0,192.69,55.05
4339,treatment,desktop,0,218.56,52.49
1374,treatment,desktop,0,248.2,36.67
26,control,desktop,0,261.74,73.1
13880,control,mobile,0,199.87,58.63
19030,treatment,tablet,0,241.48,20.14
13316,control,mobile,0,190.14,65.22
7626,treatment,desktop,0,165.37,42.26
13194,control,mobile,0,186.87,54.68
12990,control,mobile,0,235.6,42.11
16228,treatment,mobile,0,255.28,120.98
4308,treatment,desktop,0,241.0,23.13
9421,control,mobile,0,204.34,87.25
6380,treatment,desktop,0,197.55,39.08
7259,treatment,desktop,0,306.24,115.96
18594,control,tablet,0,228.81,42.15
17915,control,tablet,0,177.1,32.41
11567,control,mobile,0,236.04,20.67
321,control,desktop,1,218.99,32.91
16863,treatment,mobile,0,205.26,42.94
17299,treatment,mobile,0,238.61,95.45
14521,control,mobile,0,235.2,19.19
1075,control,desktop,0,238.13,74.07
9516,control,mobile,0,246.08,3627.47
13438,control,mobile,1,212.19,43.45
952,control,desktop,0,230.98,65.85
5537,treatment,desktop,0,163.31,40.7
9865,control,mobile,0,232.52,15.81
7439,treatment,desktop,0,231.99,30.67
5816,treatment,desktop,0,218.33,111.49
14764,control,mobile,0,188.3,57.1
16399,treatment,mobile,0,215.18,31.37
14320,control,mobile,1,214.73,23.44
5316,treatment,desktop,0,239.31,43.96
301,control,desktop,0,173.02,67.95
11046,control,mobile,0,193.79,45.7
786,control,desktop,0,235.68,84.4
3204,treatment,desktop,0,204.19,27.57
557,control,desktop,0,183.66,65.22
14537,control,mobile,0,246.13,22.38
9484,control,mobile,0,227.32,48.46
417,control,desktop,1,240.54,24.64
15734,treatment,mobile,0,252.02,35.96
18240,control,tablet,0,202.88,134.95
12596,control,mobile,0,251.25,104.16
8874,control,mobile,0,180.12,57.68
13514,control,mobile,0,213.25,49.99
4293,treatment,desktop,0,216.26,78.6
3180,treatment,desktop,0,215.04,34.03
5824,treatment,desktop,0,197.77,51.49
19181,treatment,tablet,0,201.48,70.63
15691,treatment,mobile,0,191.73,95.95
8232,control,mobile,0,245.9,17.04
12655,control,mobile,0,194.82,43.46
1950,treatment,desktop,0,160.88,33.76
2372,treatment,desktop,0,151.38,53.25
3948,treatment,desktop,0,216.21,40.07
6112,treatment,desktop,0,205.1,32.01
5139,treatment,desktop,0,280.38,64.17
6614,treatment,desktop,0,219.16,106.78
16527,treatment,mobile,0,212.76,94.82
16993,treatment,mobile,0,221.05,29.9
15478,treatment,mobile,0,229.58,319.74
6424,treatment,desktop,0,234.29,73.62
14241,control,mobile,0,260.21,77.61
16409,treatment,mobile,0,285.6,82.96
7026,treatment,desktop,0,229.01,36.29
19372,treatment,tablet,0,231.61,61.01
10374,control,mobile,0,287.16,50.24
18509,control,tablet,0,196.04,91.78
10040,control,mobile,0,221.06,63.59
1570,treatment,desktop,0,222.14,33.25
7778,treatment,desktop,0,235.97,48.19
9723,control,mobile,0,222.08,34.69
13681,control,mobile,0,264.73,57.1
686,control,desktop,0,233.71,110.36
12074,control,mobile,0,229.6,76.57
17069,treatment,mobile,0,216.11,61.41
12695,control,mobile,0,235.17,32.05
10231,control,mobile,0,213.29,40.54
5553,treatment,desktop,0,211.24,92.3
1493,treatment,desktop,0,236.21,37.05
6547,treatment,desktop,1,255.31,31.44
2218,treatment,desktop,0,234.95,57.28
165,control,desktop,0,216.75,77.44
12974,control,mobile,0,238.48,49.93
19003,treatment,tablet,0,227.28,72.02
15770,treatment,mobile,0,219.46,50.69
17702,control,tablet,0,246.27,77.99
7335,treatment,desktop,0,248.19,64.97
18549,control,tablet,0,266.53,22.78
2646,treatment,desktop,0,220.79,119.51
14041,control,mobile,0,185.94,10.52
6403,treatment,desktop,0,290.62,23.01
16047,treatment,mobile,0,187.76,91.36
5635,treatment,desktop,0,260.47,144.14
19191,treatment,tablet,0,225.54,53.01
15963,treatment,mobile,0,264.0,54.18
15788,treatment,mobile,0,177.85,68.12
19476,treatment,tablet,0,223.95,29.14
5608,treatment,desktop,0,230.71,24.44
4544,treatment,desktop,0,224.89,37.7
14567,control,mobile,0,233.39,48.07
14197,control,mobile,0,256.94,4561.51
18974,control,tablet,0,217.32,20.78
13727,control,mobile,1,229.54,34.29
10181,control,mobile,0,213.3,69.58
9290,control,mobile,0,203.17,17.92
3678,treatment,desktop,0,200.49,33.09
547,control,desktop,0,168.69,94.51
8985,control,mobile,0,226.92,119.96
17338,treatment,mobile,0,172.62,19.78
18115,control,tablet,0,205.28,47.7
6114,treatment,desktop,0,282.72,49.28
2519,treatment,desktop,0,174.53,51.91
2688,treatment,desktop,0,179.62,71.68
3099,treatment,desktop,0,247.96,25.33
15014,control,mobile,0,286.69,25.39
13103,control,mobile,0,181.1,25.68
18036,control,tablet,0,239.47,35.31
10684,control,mobile,0,201.24,148.51
15698,treatment,mobile,0,237.1,46.33
12616,control,mobile,0,223.83,27.32
8683,control,mobile,0,230.11,27.99
16931,treatment,mobile,0,239.2,30.04
8324,control,mobile,0,210.19,20.98
15053,control,mobile,0,213.68,54.12
1270,treatment,desktop,0,185.09,35.35
4050,treatment,desktop,0,250.07,49.35
3003,treatment,desktop,0,269.5,24.33
12988,control,mobile,0,288.53,117.48
18621,control,tablet,0,237.52,20.18
2565,treatment,desktop,0,243.56,69.09
6929,treatment,desktop,0,207.57,111.66
15200,treatment,mobile,0,191.41,36.56
8907,control,mobile,0,213.96,27.79
11985,control,mobile,0,239.14,25.96
12443,control,mobile,0,214.5,38.94
15116,treatment,mobile,0,232.55,19.55
8772,control,mobile,0,243.74,49.02
16865,treatment,mobile,0,174.29,78.35
15298,treatment,mobile,0,204.71,21.8
1929,treatment,desktop,0,246.05,45.47
9818,control,mobile,0,176.12,67.48
7144,treatment,desktop,0,221.18,54.51
9201,control,mobile,0,234.59,33.67
4230,treatment,desktop,0,198.16,127.59
1327,treatment,desktop,1,245.47,83.52
18585,control,tablet,0,181.21,29.35
8004,treatment,desktop,0,276.48,43.25
7712,treatment,desktop,0,210.42,128.74
2061,treatment,desktop,0,187.92,33.35
4221,treatment,desktop,1,163.44,80.48
4381,treatment,desktop,0,225.87,34.26
844,control,desktop,0,200.61,26.6
8702,control,mobile,0,195.36,77.82
3773,treatment,desktop,0,277.16,39.76
7172,treatment,desktop,0,227.37,41.86
3657,treatment,desktop,0,196.18,76.89
12789,control,mobile,0,234.77,177.46
286,control,desktop,0,207.6,78.42
14222,control,mobile,0,268.72,41.45
16955,treatment,mobile,0,202.95,53.98
18430,control,tablet,0,239.36,126.23
4828,treatment,desktop,0,146.93,56.3
9310,control,mobile,0,189.58,103.96
4292,treatment,desktop,0,187.17,28.01
9256,control,mobile,0,201.88,27.73
15343,treatment,mobile,0,138.58,23.19
4616,treatment,desktop,0,160.25,90.65
13593,control,mobile,0,217.75,58.54
14562,control,mobile,0,205.61,66.65
7131,treatment,desktop,0,254.89,40.43
7954,treatment,desktop,0,209.39,67.87
13186,control,mobile,0,178.45,74.12
6476,treatment,desktop,0,195.77,43.88
4732,treatment,desktop,1,238.86,22.86
1227,treatment,desktop,0,213.82,70.61
12280,control,mobile,0,221.3,66.52
14906,control,mobile,0,230.8,46.12
4288,treatment,desktop,0,253.69,29.75
10617,control,mobile,0,262.6,119.82
4077,treatment,desktop,0,150.54,59.37
5225,treatment,desktop,0,246.83,4514.85
17054,treatment,mobile,0,216.71,42.2
12541,control,mobile,0,199.06,47.85
9287,control,mobile,0,185.35,51.56
10657,control,mobile,0,299.51,51.36
14314,control,mobile,0,202.23,88.27
10391,control,mobile,0,201.22,24.57
11560,control,mobile,0,204.93,24.55
14822,control,mobile,0,243.41,90.43
12712,control,mobile,0,195.13,102.98
2791,treatment,desktop,0,249.49,27.51
11781,control,mobile,0,231.02,53.47
11497,control,mobile,0,239.03,26.41
5656,treatment,desktop,0,162.56,58.67
16679,treatment,mobile,0,172.88,57.37
14581,control,mobile,0,210.42,50.79
12001,control,mobile,0,211.47,70.86
11523,control,mobile,0,183.36,39.51
2,control,desktop,0,191.86,34.43
993,control,desktop,0,242.77,4639.87
12083,control,mobile,0,188.05,19.5
12976,control,mobile,0,179.47,72.31
5084,treatment,desktop,0,211.45,25.51
14950,control,mobile,0,198.73,89.37
13493,control,mobile,0,198.49,48.53
19172,treatment,tablet,0,248.28,36.01
11880,control,mobile,0,209.38,22.17
10957,control,mobile,0,239.86,29.19
16906,treatment,mobile,0,245.27,26.36
19923,treatment,tablet,0,260.41,23.4
12678,control,mobile,0,241.38,61.17
11106,control,mobile,0,174.11,64.01
19789,treatment,tablet,0,193.14,37.61
15924,treatment,mobile,0,247.64,41.18
12932,control,mobile,0,203.37,101.54
4366,treatment,desktop,0,267.46,68.57
17040,treatment,mobile,0,146.91,91.06
8290,control,mobile,0,161.86,64.22
7200,treatment,desktop,0,219.62,21.4
19250,treatment,tablet,0,240.51,95.66
18277,control,tablet,0,268.24,31.3
1899,treatment,desktop,0,244.35,24.72
2693,treatment,desktop,0,182.33,103.97
1672,treatment,desktop,0,241.75,107.44
3537,treatment,desktop,0,242.0,62.43
18427,control,tablet,0,222.64,36.28
3973,treatment,desktop,0,191.57,48.89
706,control,desktop,0,235.58,27.94
19998,treatment,tablet,0,174.44,51.35
15346,treatment,mobile,0,195.71,37.04
2361,treatment,desktop,0,210.92,43.95
3213,treatment,desktop,0,197.96,34.46
13914,control,mobile,0,213.35,121.95
10220,control,mobile,0,269.63,32.07
13169,control,mobile,0,259.23,84.39
15105,treatment,mobile,0,246.71,68.08
2772,treatment,desktop,0,240.12,34.47
131,control,desktop,1,224.75,89.28
13463,control,mobile,0,267.72,87.85
5803,treatment,desktop,0,235.51,77.89
4705,treatment,desktop,0,227.66,70.11
16267,treatment,mobile,0,298.49,83.37
12467,control,mobile,0,231.34,54.44
9292,control,mobile,0,236.24,45.86
3074,treatment,desktop,0,216.1,109.78
18637,control,tablet,0,265.29,55.04
19576,treatment,tablet,0,213.57,37.25
12692,control,mobile,0,220.51,78.9
423,control,desktop,1,223.43,23.82
4087,treatment,desktop,0,146.28,152.94
12352,control,mobile,0,247.21,61.99
11936,control,mobile,0,221.58,30.83
14920,control,mobile,0,166.08,62.93
17878,control,tablet,0,263.16,84.45
861,control,desktop,0,219.99,20.55
17537,control,tablet,0,227.68,58.26
3442,treatment,desktop,0,210.32,57.57
19544,treatment,tablet,1,144.59,45.84
3666,treatment,desktop,1,230.27,29.72
4013,treatment,desktop,0,232.04,55.34
15274,treatment,mobile,0,244.6,42.39
18704,control,tablet,0,255.58,66.08
19623,treatment,tablet,0,191.08,40.46
4009,treatment,desktop,0,141.79,50.94
5929,treatment,desktop,1,244.62,36.04
18137,control,tablet,0,196.62,140.67
8083,treatment,desktop,0,229.83,83.54
11931,control,mobile,0,186.51,28.7
4619,treatment,desktop,0,231.76,44.01
3368,treatment,desktop,0,189.12,68.25
3415,treatment,desktop,0,257.86,31.48
5943,treatment,desktop,0,226.67,47.74
8367,control,mobile,0,233.95,72.62
12056,control,mobile,0,227.82,38.56
6162,treatment,desktop,1,182.22,37.51
15575,treatment,mobile,1,187.95,59.45
19226,treatment,tablet,0,250.14,23.72
12525,control,mobile,0,206.74,32.49
4674,treatment,desktop,0,196.83,39.38
2682,treatment,desktop,0,193.41,40.78
7184,treatment,desktop,0,223.67,65.59
11225,control,mobile,0,205.35,29.74
9900,control,mobile,0,196.25,31.72
567,control,desktop,0,206.4,31.03
19495,treatment,tablet,0,199.53,60.0
18825,control,tablet,1,166.01,46.33
18164,control,tablet,0,266.66,18.6
16719,treatment,mobile,0,237.21,53.9
16625,treatment,mobile,0,282.98,87.2
19197,treatment,tablet,0,217.15,52.89
4471,treatment,desktop,0,255.21,81.31
7430,treatment,desktop,0,266.48,64.93
18042,control,tablet,0,245.45,63.4
9048,control,mobile,0,199.02,78.05
17751,control,tablet,0,214.31,28.74
9434,control,mobile,0,221.38,58.14
15233,treatment,mobile,0,193.93,86.21
8509,control,mobile,0,233.54,21.73
1444,treatment,desktop,0,222.88,43.5
12612,control,mobile,0,203.18,107.74
4517,treatment,desktop,1,259.65,143.99
18315,control,tablet,1,213.23,45.57
12663,control,mobile,0,192.99,39.55
4823,treatment,desktop,0,227.04,64.48
11509,control,mobile,0,203.03,12.86
16891,treatment,mobile,0,214.83,113.61
13877,control,mobile,0,200.73,96.55
15937,treatment,mobile,0,226.34,57.86
4103,treatment,desktop,0,234.15,24.81
12482,control,mobile,0,235.08,27.67
17106,treatment,mobile,0,182.55,80.97
2442,treatment,desktop,0,186.18,26.69
13764,control,mobile,0,240.8,44.9
17698,control,tablet,0,247.62,61.16
19689,treatment,tablet,0,223.86,56.8
4150,treatment,desktop,0,247.02,85.09
3158,treatment,desktop,0,227.64,47.01
15389,treatment,mobile,0,253.66,53.34
8601,control,mobile,0,235.93,38.14
14801,control,mobile,0,206.0,38.26
11169,control,mobile,0,230.07,25.28
14914,control,mobile,0,210.61,76.19
8795,control,mobile,0,216.28,62.68
1026,control,desktop,0,256.26,37.56
8192,treatment,desktop,0,231.12,38.19
17043,treatment,mobile,0,233.34,65.06
13756,control,mobile,0,251.28,55.48
6023,treatment,desktop,0,206.12,19.55
3695,treatment,desktop,0,268.57,35.07
4438,treatment,desktop,0,254.43,51.28
14514,control,mobile,0,239.43,34.25
19438,treatment,tablet,0,201.5,45.33
6402,treatment,desktop,0,245.67,162.43
5984,treatment,desktop,0,253.85,49.84
7355,treatment,desktop,0,205.04,55.72
8154,treatment,desktop,1,249.34,33.67
5434,treatment,desktop,1,191.69,69.48
13538,control,mobile,0,233.26,87.84
19376,treatment,tablet,0,263.62,101.97
7372,treatment,desktop,0,217.6,32.83
1132,control,desktop,0,238.75,45.08
8786,control,mobile,0,206.82,22.21
18449,control,tablet,0,223.84,40.82
6936,treatment,desktop,0,187.39,93.51
16235,treatment,mobile,0,201.49,23.97
1575,treatment,desktop,0,211.51,32.89
19696,treatment,tablet,0,220.61,98.54
18092,control,tablet,0,255.54,56.93
16935,treatment,mobile,0,181.5,68.75
14759,control,mobile,0,195.39,117.33
9226,control,mobile,0,267.45,18.46
7055,treatment,desktop,0,159.73,75.26
11705,control,mobile,0,201.37,41.95
11669,control,mobile,0,272.21,45.89
5609,treatment,desktop,0,267.64,37.55
7847,treatment,desktop,0,211.48,103.94
1498,treatment,desktop,0,174.38,53.31
18016,control,tablet,1,221.85,50.62
4401,treatment,desktop,0,252.15,52.43
16723,treatment,mobile,0,171.34,14.12
1478,treatment,desktop,0,206.32,39.46
9207,control,mobile,0,205.0,49.18
15772,treatment,mobile,0,202.4,55.73
3131,treatment,desktop,0,239.8,73.56
18160,control,tablet,0,247.28,41.1
12267,control,mobile,0,282.6,20.7
1054,control,desktop,0,152.12,55.27
6717,treatment,desktop,0,185.9,152.64
6963,treatment,desktop,0,206.68,41.58
12342,control,mobile,0,261.03,101.31
2763,treatment,desktop,0,225.07,41.46
17217,treatment,mobile,0,174.08,58.93
11120,control,mobile,0,198.71,58.92
16539,treatment,mobile,0,197.91,67.57
18108,control,tablet,0,198.41,61.68
2826,treatment,desktop,0,240.19,43.14
12620,control,mobile,0,240.56,39.26
16237,treatment,mobile,0,225.71,23.38
729,control,desktop,0,219.06,47.65
8555,control,mobile,0,230.37,60.09
13204,control,mobile,0,194.51,48.53
1985,treatment,desktop,0,194.19,22.65
18166,control,tablet,0,217.75,53.31
13837,control,mobile,0,199.83,87.84
9632,control,mobile,0,190.14,98.63
17794,control,tablet,0,218.43,59.2
